id,area,gender,age,lots_of_jobs,high_PoL,good_city_culture,places_for_visitors,quality_education,public_crisis_support,good_for_kids,places_for_disadvantaged,quality_of_healthcare,safe_at_night,safe_from_accidents,safe_drinking_public_water,air_pollution_problem,good_public_transport,nice_close_places,close_groceries,easy_city_info,gov_address_citizen_issues,admin_transparent,friends_come_over_lots,lots_volunteer_activities,health_score,city_pride,happy_score,education,household_income,occupation,marital_status,religion
2966,London,female,36,1,1,1,1,1,2,1,2,1,1,3,3,NA,2,3,1,1,2,2,2,1,2,1,2,4,NA,3,2,NA
2967,London,male,24,2,2,2,2,4,3,3,NA,4,3,3,4,2,2,2,2,2,NA,4,2,2,2,3,2,4,3,6,1,2
2968,London,female,22,2,1,1,2,1,4,4,2,2,4,4,2,4,NA,2,2,2,2,2,2,2,1,1,1,6,3,8,1,4
2969,London,female,34,3,2,2,2,4,3,4,4,4,4,2,2,2,3,4,2,2,4,2,2,3,1,4,2,7,3,2,1,1
2970,London,male,20,2,1,1,1,1,4,2,2,1,2,3,2,5,2,2,2,1,2,2,1,3,3,3,1,7,3,3,2,7
2971,London,male,45,2,2,4,2,2,1,1,1,1,NA,NA,4,3,3,2,4,2,3,3,2,2,2,2,2,7,4,3,2,3
2972,London,female,23,1,1,1,1,1,2,1,4,4,4,2,2,2,2,2,4,2,2,2,2,2,3,4,2,4,1,9,2,4
2973,London,female,24,5,2,2,4,2,2,2,NA,NA,1,2,2,4,2,2,2,2,2,2,2,NA,2,3,2,6,2,8,2,4
2974,London,male,49,2,1,1,1,1,3,3,2,1,4,3,2,3,3,3,1,2,2,NA,3,3,2,1,1,4,4,3,2,1
2975,London,male,46,4,2,4,4,2,4,3,3,2,2,3,2,2,2,5,3,2,4,3,2,4,3,4,4,4,1,6,1,7
2976,London,male,61,4,1,1,2,3,3,5,4,3,5,4,3,5,1,1,1,NA,5,3,NA,NA,1,1,1,5,2,10,3,1
2977,London,male,41,2,1,2,1,3,3,2,2,1,1,1,4,1,1,2,2,2,2,2,3,2,1,1,1,7,3,3,2,7
2978,London,male,37,2,2,4,2,2,4,4,4,4,4,4,4,2,2,5,5,2,4,2,4,2,4,1,5,7,1,2,2,6
2979,London,female,28,2,2,2,2,2,2,3,3,3,2,3,2,2,2,3,3,2,3,2,2,3,3,2,3,4,3,3,1,8
2980,London,male,58,2,4,2,2,NA,NA,2,2,2,2,2,2,4,2,2,2,2,2,NA,4,2,1,1,1,4,2,4,2,1
2981,London,male,36,NA,2,NA,2,3,NA,2,2,2,2,2,2,2,2,4,2,NA,3,NA,4,NA,1,2,2,5,2,3,2,2
2982,London,female,51,NA,2,2,2,NA,NA,NA,NA,NA,2,2,2,4,2,4,2,2,NA,NA,4,NA,1,2,1,7,4,9,2,2
2983,London,male,21,2,1,1,1,NA,NA,3,2,NA,2,2,5,2,4,2,2,5,4,NA,NA,NA,1,1,2,7,NA,NA,NA,NA
2984,London,male,47,4,2,2,2,2,2,1,2,2,2,2,1,2,2,4,4,4,4,5,2,4,4,5,2,7,2,3,1,7
2985,London,female,77,NA,2,1,2,2,2,NA,4,2,2,2,2,2,1,2,2,NA,2,NA,2,2,3,2,1,5,3,10,1,7
2986,London,female,20,1,2,1,2,1,2,2,2,1,2,3,2,5,2,2,2,1,2,3,2,1,2,3,2,4,3,6,1,2
2987,London,female,44,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,5,2,1,1,2,2,4,3,2,2,1
2988,London,male,83,2,1,1,2,4,2,1,4,2,2,2,1,4,2,4,2,2,4,4,4,2,3,3,2,7,4,6,2,2
2989,London,male,22,2,1,2,2,NA,4,4,2,2,3,2,2,2,1,2,4,3,4,NA,4,2,2,2,2,7,4,6,1,8
2990,London,male,23,1,1,1,1,1,2,1,4,4,4,2,2,2,2,2,4,2,2,2,2,2,3,4,2,6,1,8,2,4
2991,London,male,19,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,4,5,2,2,2,1,1,4,7,4,4,5,2
2992,London,male,58,1,NA,1,1,2,2,2,2,2,2,1,1,3,2,1,1,1,2,2,2,1,2,1,1,7,4,10,2,8
2993,London,male,25,2,1,2,2,4,2,2,4,5,5,1,2,2,1,2,2,2,4,4,2,4,2,2,2,7,2,8,1,8
2994,London,female,29,3,2,2,2,4,3,4,4,4,4,2,2,2,3,4,2,2,4,2,2,3,1,4,2,7,3,2,1,1
2995,London,female,45,3,2,2,3,4,2,1,2,2,2,4,5,2,4,2,2,2,4,3,2,2,2,5,1,7,NA,6,2,NA
2996,London,female,20,2,1,2,2,3,2,4,1,1,1,1,3,2,3,NA,2,2,4,5,3,3,2,3,2,7,3,3,2,8
2997,London,male,51,3,2,2,2,2,1,2,2,2,4,5,3,2,2,2,2,3,4,3,2,2,3,1,1,7,NA,4,2,3
2998,London,male,50,1,1,1,1,1,2,1,1,1,1,3,3,2,2,3,1,1,2,2,2,1,2,1,2,4,NA,3,2,NA
2999,London,male,52,1,1,1,1,3,3,2,3,2,2,2,1,2,1,1,1,1,3,2,4,1,1,1,2,7,3,6,1,2
3000,London,female,49,2,1,1,1,4,3,4,2,4,4,2,2,4,1,2,1,1,3,3,4,3,2,4,3,7,3,2,1,8
3001,Paris,female,19,2,2,3,1,1,1,2,1,5,2,4,4,1,1,1,1,1,3,4,1,2,1,2,2,6,4,8,1,8
3002,Paris,female,28,1,1,1,1,NA,2,2,NA,2,3,4,4,1,1,1,1,1,2,1,1,2,1,1,1,4,3,3,1,8
3003,Paris,female,33,4,1,2,2,5,1,2,5,1,1,1,3,2,1,2,1,1,3,4,4,2,2,3,2,7,3,3,1,8
3004,Paris,female,24,3,1,1,1,2,2,2,3,2,3,4,1,3,2,2,2,2,3,4,2,3,2,2,2,6,3,8,1,8
3005,Paris,female,34,4,1,5,2,2,1,2,1,2,1,4,1,1,1,4,1,1,4,4,2,1,1,1,1,5,2,5,1,4
3006,Paris,female,33,4,1,2,1,4,5,5,5,2,5,5,2,1,5,2,2,4,5,5,2,4,5,4,5,7,4,3,1,1
3007,Paris,female,53,2,1,1,1,4,2,4,2,2,4,2,2,3,1,1,1,2,4,2,3,2,3,2,2,7,4,3,2,1
3008,Paris,male,50,1,1,2,1,2,2,2,2,2,3,5,2,1,2,2,1,1,2,3,2,2,1,1,1,7,3,6,2,1
3009,Paris,male,41,2,2,1,1,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,2,4,3,5,2,1
3010,Paris,female,71,4,2,2,1,1,2,1,4,2,2,2,2,2,1,2,1,NA,2,1,1,2,3,1,3,3,3,10,3,3
3011,Paris,female,50,4,2,2,2,3,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,6,1,1
3012,Paris,male,64,NA,2,1,1,2,1,1,1,1,3,4,1,1,2,1,2,1,5,5,2,2,1,5,3,7,NA,3,2,1
3013,Paris,male,31,2,1,1,2,NA,NA,2,NA,2,2,4,1,2,1,2,1,2,2,NA,1,NA,3,3,2,7,3,3,2,8
3014,Paris,female,45,2,1,2,1,3,4,2,2,2,4,3,4,2,2,2,2,NA,3,3,4,2,2,2,3,4,3,NA,3,4
3015,Paris,male,37,2,2,1,1,2,NA,4,NA,2,2,4,1,2,1,2,1,1,2,2,4,NA,3,2,3,4,3,3,1,1
3016,Paris,male,21,2,2,2,2,3,3,2,3,3,3,4,2,2,2,3,2,2,3,3,3,2,2,3,2,6,3,8,1,8
3017,Paris,male,27,2,2,1,1,2,2,4,2,1,2,2,1,4,2,1,1,1,2,2,2,1,1,1,2,4,2,5,5,8
3018,Paris,male,34,2,3,2,2,2,2,2,2,2,4,4,4,2,2,3,2,2,2,3,2,2,2,2,2,5,2,5,2,1
3019,Paris,female,83,4,2,2,2,4,2,2,3,2,NA,2,1,2,2,2,2,NA,3,2,4,2,5,3,2,3,3,10,3,1
3020,Paris,male,25,2,1,1,1,2,3,5,3,1,2,5,3,1,1,4,1,1,4,4,2,3,2,3,1,6,3,8,1,8
3021,Paris,male,28,1,1,1,2,NA,3,2,3,2,2,5,1,1,1,3,1,1,3,3,2,1,1,3,1,4,3,3,1,1
3022,Paris,female,20,1,2,3,2,3,2,2,2,1,1,3,2,2,2,2,2,2,4,4,1,1,1,1,1,6,3,8,5,1
3023,Paris,male,21,2,1,1,1,2,2,2,4,2,3,4,1,1,1,2,2,3,3,3,2,2,3,1,2,6,3,8,5,8
3024,Paris,male,47,1,1,1,1,5,3,3,4,1,1,1,2,1,1,1,1,4,5,5,1,3,1,NA,2,4,2,4,2,1
3025,Paris,male,43,2,2,2,2,4,2,4,4,2,4,4,2,2,4,4,2,4,4,4,2,2,3,2,2,5,2,3,2,8
3026,Paris,female,58,4,2,2,2,3,4,2,2,2,2,2,4,2,2,4,4,NA,5,5,4,3,4,2,3,4,3,10,2,NA
3027,Paris,female,53,1,1,1,1,3,1,5,1,1,5,4,1,1,1,2,1,1,3,4,1,1,1,1,1,4,3,6,1,1
3028,Paris,male,71,4,1,2,2,4,5,5,5,2,3,5,2,2,1,5,2,3,3,5,4,4,2,2,4,4,2,2,2,NA
3029,Paris,female,65,2,1,1,1,2,4,2,2,2,4,2,1,2,2,2,2,NA,2,2,4,1,2,2,2,4,2,10,3,8
3030,Paris,male,24,3,3,1,2,2,2,3,5,1,2,5,3,1,1,3,2,1,2,2,2,2,2,2,2,5,3,8,1,5
3031,Paris,female,33,3,2,1,1,1,1,3,NA,1,1,5,4,1,1,3,1,NA,NA,1,NA,1,2,1,3,4,NA,6,1,1
3032,Paris,male,26,3,1,2,1,2,3,NA,2,2,2,1,2,2,2,2,1,2,2,NA,4,NA,2,2,4,5,1,7,1,8
3033,Paris,male,36,2,1,1,1,NA,2,2,2,1,1,4,1,1,1,3,1,1,NA,2,2,NA,2,2,2,4,3,3,1,8
3034,Paris,male,49,2,1,1,1,2,1,2,1,2,1,5,1,2,1,3,1,1,2,3,2,1,1,3,3,7,4,3,3,8
3035,Paris,male,70,4,1,1,1,1,NA,2,1,1,4,2,2,2,1,1,1,NA,1,1,4,1,1,1,1,4,3,10,2,1
3036,Paris,female,40,4,1,1,3,1,3,1,4,2,1,5,3,1,1,5,1,1,3,3,2,1,3,3,2,4,3,6,5,8
3037,Paris,female,45,2,1,1,1,2,1,2,4,1,2,5,2,1,1,3,1,1,2,1,2,1,2,1,2,4,1,11,1,8
3038,Paris,female,50,3,1,1,1,1,4,NA,NA,2,2,5,2,3,4,1,1,1,NA,3,2,2,3,2,2,7,2,3,3,1
3039,Paris,female,75,4,1,2,4,NA,2,2,2,2,5,4,5,1,2,4,2,NA,2,2,4,NA,3,1,2,4,1,10,4,8
3040,Paris,female,82,NA,1,1,NA,NA,1,NA,1,1,5,2,NA,1,1,1,1,NA,NA,3,5,2,2,3,4,4,3,3,1,8
3041,Paris,female,36,3,2,2,1,3,4,3,3,2,3,4,2,1,2,2,2,2,3,3,2,2,2,2,2,7,3,6,1,8
3042,Paris,female,41,1,1,1,1,2,1,1,1,1,2,1,1,1,1,5,2,2,2,5,3,1,4,3,2,7,4,3,2,8
3043,Paris,male,40,2,1,2,2,3,2,3,2,2,3,4,2,1,3,2,1,2,5,3,2,2,2,2,3,7,3,2,1,1
3044,Paris,female,70,4,1,NA,2,3,NA,3,3,2,5,5,1,2,2,4,2,NA,4,4,1,NA,1,2,2,3,3,10,2,3
3045,Paris,female,43,NA,2,1,1,NA,4,4,4,NA,5,4,5,2,1,1,1,1,4,4,2,NA,2,2,4,5,2,5,1,3
3046,Paris,male,34,1,1,1,1,3,2,4,4,1,5,2,1,2,2,2,2,1,3,4,3,1,1,1,2,7,4,6,2,1
3047,Paris,male,30,2,2,2,2,NA,1,3,4,2,1,2,1,1,1,1,1,1,1,NA,2,NA,NA,1,1,4,NA,10,1,NA
3048,Paris,male,18,2,2,2,1,1,2,NA,2,2,1,4,2,1,1,2,1,1,1,2,1,1,1,2,3,3,1,8,1,1
3049,Paris,female,58,1,1,1,1,1,1,4,3,1,5,4,1,1,1,1,1,1,1,2,1,1,4,2,2,7,5,6,2,1
3050,Paris,male,20,2,1,1,1,1,2,3,3,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,7,1,7,2,8
3051,Paris,male,40,1,1,3,1,2,3,3,3,1,1,5,1,1,1,3,1,2,2,4,1,2,1,2,2,7,3,11,5,NA
3052,Paris,female,47,4,1,1,1,4,2,5,2,2,5,5,5,1,4,5,1,1,5,4,5,1,4,3,4,7,3,11,5,NA
3053,Paris,male,18,NA,2,2,1,4,2,2,2,1,3,1,1,1,1,1,1,1,2,3,2,2,2,1,1,3,2,8,1,1
3054,Paris,female,50,5,2,2,2,NA,2,4,2,2,2,5,1,1,2,4,2,NA,3,4,4,2,3,2,4,4,1,10,3,8
3055,Paris,male,40,5,1,1,1,3,1,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,7,4,3,5,8
3056,Paris,male,18,NA,1,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,6,3,8,1,1
3057,Paris,male,45,3,2,1,2,1,3,2,3,2,2,5,1,2,3,4,2,2,2,3,2,1,1,2,3,7,3,3,5,8
3058,Paris,female,19,4,2,4,2,4,4,4,2,2,4,4,2,2,2,2,2,2,3,2,4,NA,2,2,2,5,2,5,1,4
3059,Paris,male,55,4,1,1,2,5,1,4,1,1,5,1,1,1,5,2,4,3,4,5,5,1,5,3,5,5,2,4,1,1
3060,Paris,female,52,1,1,1,1,4,1,3,5,1,3,1,1,1,2,5,1,1,5,3,3,3,2,3,3,7,4,3,2,8
3061,Paris,female,50,1,1,1,1,1,1,1,1,1,3,5,3,1,1,5,1,1,2,3,3,1,2,3,1,7,4,6,2,1
3062,Paris,female,58,5,2,4,1,2,2,2,2,2,2,5,2,1,1,4,2,2,2,3,3,4,4,2,4,1,1,10,3,4
3063,Paris,female,19,1,2,2,1,2,2,3,1,1,2,2,2,1,1,4,1,1,2,4,2,2,3,1,2,5,3,8,4,4
3064,Paris,male,38,2,2,1,2,2,2,2,2,2,2,4,2,2,1,2,2,2,3,3,2,NA,1,2,2,5,3,5,5,1
3065,Paris,male,41,2,1,1,1,2,1,1,1,2,4,1,1,1,1,1,4,2,2,4,4,4,1,3,1,4,3,3,2,NA
3066,Paris,male,35,2,2,1,2,3,3,3,2,2,2,3,1,2,2,1,1,1,2,4,2,2,1,2,2,7,4,6,5,NA
3067,Paris,female,40,NA,2,3,2,2,NA,2,NA,2,2,5,2,2,2,2,2,NA,NA,NA,3,NA,1,2,2,5,4,10,2,1
3068,Paris,male,22,2,1,2,1,1,1,1,4,2,4,3,2,1,2,4,2,3,3,4,2,2,3,2,2,6,4,8,1,1
3069,Paris,female,19,3,1,2,2,2,1,2,2,2,2,2,2,2,4,4,1,4,4,5,1,4,4,2,2,6,1,8,1,8
3070,Paris,male,70,1,2,1,1,1,1,1,2,2,1,4,2,2,2,2,3,1,1,2,3,1,2,1,3,4,4,10,2,1
3071,Paris,male,60,4,2,2,2,NA,2,NA,1,1,1,3,1,2,2,3,1,1,2,2,2,1,2,1,2,4,4,10,2,7
3072,Paris,female,56,4,1,1,1,1,NA,2,5,1,2,5,1,1,3,3,2,1,2,2,1,2,3,3,2,7,4,6,2,8
3073,Paris,male,30,4,1,1,2,3,4,2,2,3,2,4,2,1,1,3,2,1,2,4,2,2,2,2,3,4,1,10,1,8
3074,Paris,male,22,2,1,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,7,1,7,2,8
3075,Paris,male,41,1,1,1,1,1,3,2,2,2,1,1,2,2,2,1,1,1,3,3,4,2,1,3,1,7,3,6,1,8
3076,Paris,female,43,2,2,1,1,1,NA,2,4,2,2,4,1,4,1,4,1,NA,2,NA,2,2,3,1,2,7,4,6,1,NA
3077,Paris,female,52,2,1,2,2,3,NA,1,2,1,4,1,5,1,1,4,2,1,4,NA,2,2,4,1,3,5,2,10,1,1
3078,Paris,male,41,2,2,1,1,2,2,2,2,2,2,4,2,2,1,2,2,3,2,3,4,2,1,2,2,4,3,6,2,1
3079,Paris,female,20,1,1,1,1,4,2,4,2,1,5,2,1,1,2,4,2,2,5,3,3,2,1,2,2,6,3,8,1,8
3080,Paris,male,54,2,2,2,2,3,2,4,2,2,3,4,2,1,2,4,2,4,3,4,3,2,1,2,1,4,3,5,1,8
3081,Paris,male,50,2,2,1,1,2,1,1,2,1,2,5,1,2,1,2,1,1,1,2,2,2,3,1,1,7,4,11,5,1
3082,Paris,male,52,2,2,2,2,2,4,4,4,2,2,2,2,1,2,2,3,3,3,3,2,1,2,3,2,NA,3,3,2,4
3083,Paris,female,27,2,1,1,1,3,1,3,2,2,2,5,1,1,1,4,1,1,1,3,1,1,1,1,1,7,2,6,5,8
3084,Paris,female,79,2,1,2,2,2,2,2,2,2,5,1,2,1,2,2,1,2,4,2,2,2,2,2,2,3,3,10,1,1
3085,Paris,female,58,2,1,1,1,3,4,2,5,2,2,5,1,1,1,2,1,2,2,1,1,5,3,1,3,5,2,10,1,1
3086,Paris,female,83,NA,1,1,1,3,1,3,2,1,4,4,1,1,1,4,2,2,3,NA,2,NA,3,1,4,4,2,10,4,1
3087,Paris,female,48,1,1,1,1,1,2,4,2,2,2,4,4,1,1,2,2,2,1,NA,2,2,1,1,2,4,3,3,2,8
3088,Paris,male,47,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,7,2,4
3089,Paris,female,54,4,1,1,3,4,1,1,4,3,4,4,1,3,1,5,1,1,3,3,3,1,1,1,3,4,4,10,2,8
3090,Paris,female,43,1,1,1,1,3,1,3,3,1,3,5,1,1,1,1,1,1,3,4,2,2,1,2,2,7,3,6,1,7
3091,Paris,male,59,1,1,1,1,5,4,4,5,3,5,5,1,1,1,3,1,1,3,5,4,1,2,3,3,7,3,3,2,8
3092,Paris,female,66,5,1,1,2,3,3,3,3,3,3,5,2,1,1,3,2,NA,2,2,2,2,3,1,3,4,3,10,2,8
3093,Paris,female,77,4,5,4,1,4,1,4,2,2,3,2,2,1,1,2,2,4,4,3,2,2,4,4,3,4,3,10,2,1
3094,Paris,male,21,1,1,1,1,2,1,1,1,1,2,1,1,3,1,2,1,1,1,3,2,1,1,1,2,6,1,8,1,8
3095,Paris,male,36,4,1,2,2,2,5,2,5,2,5,4,3,1,1,5,1,1,5,5,2,1,3,3,3,7,1,6,1,1
3096,Paris,female,47,2,1,1,1,2,1,2,4,2,2,4,1,1,2,2,2,2,2,3,4,1,3,2,2,7,3,3,1,8
3097,Paris,female,24,2,1,1,1,2,2,2,3,2,2,5,2,1,2,2,2,2,2,5,3,2,3,2,2,6,3,8,1,8
3098,Paris,male,45,2,2,2,2,2,4,4,4,2,2,2,2,1,1,4,2,2,3,3,2,1,2,3,2,NA,3,3,2,4
3099,Paris,male,84,2,NA,1,1,NA,2,2,4,2,1,1,1,1,2,4,4,NA,2,2,4,2,4,1,2,2,2,10,4,7
3100,Paris,male,18,3,3,1,2,2,2,3,5,1,2,5,3,1,1,3,2,1,2,2,2,2,2,2,2,5,3,8,1,5
3101,Paris,female,37,2,1,1,1,1,1,4,5,1,4,5,5,1,1,2,1,1,1,2,2,1,1,2,NA,4,NA,5,1,1
3102,Paris,female,19,3,1,1,1,1,1,1,3,1,3,4,1,3,2,2,2,2,3,4,2,3,2,2,2,6,3,8,1,8
3103,Paris,male,60,2,4,1,1,1,2,1,4,1,1,4,2,4,4,1,1,2,4,4,1,2,1,1,3,7,4,6,2,8
3104,Paris,female,30,2,2,2,2,2,NA,1,NA,2,1,4,4,1,1,5,4,NA,NA,NA,2,NA,1,1,1,3,3,6,2,1
3105,Paris,female,46,2,1,1,1,2,1,3,2,2,4,4,1,1,1,2,1,2,3,4,4,1,1,2,2,4,4,6,2,8
3106,Paris,female,59,NA,3,2,1,1,NA,1,3,2,4,3,3,2,1,1,1,1,3,3,1,2,3,3,2,4,4,10,2,5
3107,Paris,female,30,3,2,1,1,1,5,1,2,1,2,4,1,1,2,2,2,3,3,4,4,2,2,NA,1,4,3,3,1,1
3108,Paris,female,46,4,1,2,2,4,3,2,4,2,1,2,4,1,2,4,2,3,3,4,2,2,3,2,3,7,3,3,5,3
3109,Paris,male,29,3,1,3,2,3,4,1,1,1,4,5,1,1,1,1,1,2,2,3,1,1,1,3,1,4,3,3,2,8
3110,Paris,female,28,3,1,1,1,2,2,2,4,1,2,1,1,2,2,1,1,1,2,3,1,3,1,1,1,7,3,6,2,8
3111,Paris,female,40,4,2,2,2,3,2,2,4,2,3,2,2,1,2,2,2,2,3,3,2,1,1,3,2,4,1,10,1,NA
3112,Paris,female,32,3,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,3,2,3,2,2,2,7,4,3,2,8
3113,Paris,female,78,NA,2,2,2,NA,2,2,NA,2,NA,4,4,2,2,2,2,NA,2,NA,4,NA,4,1,2,3,NA,10,2,8
3114,Paris,male,54,2,2,2,2,2,4,4,4,3,1,2,1,3,3,3,3,1,1,NA,2,1,2,3,2,NA,3,3,2,4
3115,Paris,male,53,NA,1,4,2,2,NA,4,3,2,2,2,1,3,2,4,3,1,1,1,2,2,2,3,2,4,3,5,2,1
3116,Paris,female,45,3,2,2,2,4,3,2,2,1,5,5,2,1,4,3,1,1,3,3,NA,1,2,1,NA,7,4,3,2,7
3117,Paris,male,27,2,1,1,1,1,NA,2,1,1,1,4,2,1,2,2,1,1,2,4,1,3,1,2,3,7,3,3,1,8
3118,Paris,female,26,2,1,1,1,NA,NA,NA,3,NA,4,3,1,1,2,2,1,2,3,4,3,NA,3,3,2,4,2,6,1,8
3119,Paris,male,39,2,1,2,1,2,4,1,1,1,5,4,2,1,1,2,1,2,NA,NA,4,NA,1,1,2,4,5,2,2,1
3120,Paris,female,30,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,3,1,6,4,8,1,8
3121,Paris,female,50,4,2,1,1,1,2,1,2,1,5,4,1,1,4,1,2,2,4,4,4,2,1,2,2,7,3,6,2,8
3122,Paris,female,46,2,1,1,1,2,2,4,1,2,2,5,3,1,1,1,1,1,2,2,2,1,2,1,1,7,4,2,2,8
3123,Paris,male,60,NA,5,1,1,NA,NA,1,1,1,1,5,4,2,2,1,1,NA,4,4,NA,2,4,3,4,7,3,3,2,8
3124,Paris,female,24,2,1,2,2,3,1,1,1,2,3,4,2,2,1,3,2,1,2,2,2,2,2,2,2,6,2,8,1,8
3125,Paris,female,48,2,1,1,2,5,4,5,4,3,3,4,1,1,1,3,1,2,3,4,1,2,1,2,2,4,NA,3,3,8
3126,Paris,female,69,2,4,2,1,2,4,4,2,2,1,4,2,2,4,2,2,NA,2,4,4,2,3,2,2,4,3,10,1,1
3127,Paris,female,50,3,2,2,2,2,3,2,4,2,3,5,1,2,2,4,2,2,3,2,2,2,2,1,2,4,NA,6,2,NA
3128,Paris,female,50,2,2,2,2,4,2,4,5,2,2,4,2,4,2,4,2,2,5,4,2,4,2,5,2,4,3,9,2,1
3129,Paris,female,60,5,1,2,2,3,2,3,1,1,5,5,1,1,1,2,4,2,3,3,4,2,1,4,3,2,1,8,5,NA
3130,Paris,female,43,1,2,1,1,3,3,2,2,4,2,5,2,1,1,4,1,1,2,3,2,1,2,1,2,7,4,9,2,8
3131,Paris,female,41,2,1,1,1,2,1,1,1,1,1,5,1,1,1,3,1,1,1,4,1,1,1,NA,1,4,2,11,3,NA
3132,Paris,male,20,3,2,1,3,2,NA,2,1,2,2,1,3,1,1,4,2,2,3,3,4,2,3,1,2,6,4,8,1,8
3133,Paris,male,55,3,1,2,1,3,1,3,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,3,2,1
3134,Paris,female,20,2,1,1,2,2,1,1,3,1,2,5,2,1,2,2,2,2,2,5,3,2,3,2,2,6,3,8,1,8
3135,Paris,female,21,4,2,1,1,2,2,1,2,2,2,4,2,2,1,2,2,4,2,4,1,2,3,1,1,4,3,7,1,2
3136,Paris,male,43,1,1,1,2,2,2,3,3,2,2,5,4,1,3,2,1,NA,2,3,2,2,2,NA,1,7,3,6,1,1
3137,Paris,male,80,3,1,3,1,NA,4,2,2,1,NA,1,2,3,4,2,1,NA,3,2,4,1,3,2,3,2,3,10,2,3
3138,Paris,female,28,5,1,2,1,2,2,3,4,2,3,5,3,2,2,2,2,4,3,5,3,2,3,2,2,7,2,2,1,8
3139,Paris,male,77,4,2,2,2,4,2,1,4,2,4,4,NA,2,2,2,2,NA,4,4,2,1,2,1,1,5,3,10,2,1
3140,Paris,male,20,3,2,NA,2,1,1,1,1,2,2,3,1,4,1,1,4,2,3,2,1,2,3,2,2,3,3,10,1,8
3141,Paris,male,64,3,1,1,2,2,1,1,1,NA,2,1,3,1,1,3,3,1,3,2,1,1,2,3,2,4,3,10,2,8
3142,Paris,male,23,2,1,1,1,1,2,3,3,2,5,2,1,1,1,2,2,1,1,2,4,4,1,2,2,4,1,3,5,4
3143,Paris,female,33,NA,1,1,1,NA,1,4,3,1,4,4,4,1,1,2,2,NA,2,3,2,NA,2,3,2,7,3,3,2,1
3144,Paris,female,24,1,1,1,1,4,2,4,2,1,5,2,1,1,2,4,2,2,5,3,3,2,1,2,2,6,3,8,1,8
3145,Paris,male,30,2,1,2,1,2,4,4,4,1,2,2,4,1,2,4,1,1,4,4,1,NA,3,1,1,7,4,11,1,NA
3146,Paris,male,32,4,1,1,1,2,2,1,1,2,2,4,1,2,2,4,2,2,2,NA,4,NA,2,3,2,7,3,3,5,8
3147,Paris,female,58,4,1,1,1,4,NA,4,4,1,NA,4,1,1,1,1,1,1,4,1,4,4,1,1,4,5,3,10,1,1
3148,Paris,female,34,5,1,2,4,2,1,3,5,1,2,1,2,1,5,4,2,2,3,3,2,2,3,3,3,4,3,5,3,4
3149,Paris,female,57,2,1,2,1,2,2,1,3,2,1,5,5,1,1,1,1,1,2,3,2,1,1,1,1,7,3,3,2,7
3150,Paris,female,60,2,1,2,1,NA,4,2,4,4,5,2,4,1,4,4,1,3,4,4,2,2,3,1,3,4,3,10,4,8
3151,Paris,male,20,2,1,1,2,2,2,4,2,1,2,5,3,2,1,2,1,1,4,4,2,3,1,2,1,6,4,8,1,7
3152,Paris,female,49,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,2,2,1,1,1,3,3,5,2,8
3153,Paris,female,35,3,1,1,1,1,1,3,1,1,3,3,3,2,2,4,1,1,3,3,2,1,2,2,2,7,1,10,5,8
3154,Paris,male,22,2,1,2,2,2,4,2,1,1,2,5,3,2,1,2,1,1,4,4,2,3,1,2,1,6,4,8,5,7
3155,Paris,female,24,2,1,1,1,2,2,2,3,2,2,5,2,1,2,2,2,2,2,5,3,2,3,2,2,6,3,8,1,8
3156,Paris,male,19,2,1,1,1,1,2,1,2,2,3,2,2,2,1,1,1,1,2,3,4,3,2,1,2,6,3,8,1,1
3157,Paris,female,81,2,1,2,1,NA,2,4,2,1,5,5,1,1,4,4,2,NA,4,NA,4,2,4,2,2,2,1,10,2,1
3158,Paris,male,52,2,1,1,2,1,2,2,5,1,1,1,1,5,3,1,1,1,2,2,2,2,2,2,2,4,3,3,2,8
3159,Paris,male,20,2,1,1,1,2,2,NA,2,2,1,4,2,1,1,2,1,1,1,2,1,1,1,2,3,3,1,8,1,1
3160,Paris,female,91,2,2,2,2,3,2,4,3,2,4,4,NA,2,2,2,3,NA,3,3,2,2,3,2,3,2,2,10,4,1
3161,Paris,male,34,NA,1,1,1,NA,NA,4,2,2,2,5,1,4,4,5,1,1,5,5,5,4,1,5,1,7,NA,3,1,NA
3162,Paris,male,57,4,1,3,1,1,1,1,1,1,5,1,1,1,1,1,1,3,3,4,1,1,1,1,2,5,2,5,2,8
